Date(UTC),UnixTimeStamp,Value (Wei),Value (GWei),Value (ETH),ETH Price (USD),Gas Fee USD
11/7/2017,1510012800,13393206633,13.393206633,1.3393206633000001e-08,291.84,3.90867342377472e-06
11/8/2017,1510099200,16154783877,16.154783877,1.6154783877000002e-08,307.35,4.965172824595951e-06
11/9/2017,1510185600,15785570759,15.785570759,1.5785570759e-08,319.66,5.046015548821941e-06
11/10/2017,1510272000,15036090671,15.036090671,1.5036090671e-08,296.86,4.46361387659306e-06
11/11/2017,1510358400,15394750336,15.394750336000001,1.5394750336e-08,314.23,4.83749239808128e-06
11/12/2017,1510444800,18011273725,18.011273725000002,1.8011273725e-08,306.02,5.5118099853245e-06
11/13/2017,1510531200,16603636136,16.603636136000002,1.6603636136e-08,314.6,5.223503928385601e-06
11/14/2017,1510617600,16704405736,16.704405736000002,1.6704405736000003e-08,334.72,5.591298687953921e-06
11/15/2017,1510704000,17408995522,17.408995522,1.7408995522e-08,331.2,5.7658593168864e-06
11/16/2017,1510790400,16023943398,16.023943398,1.6023943398e-08,330.32,5.2930289832273595e-06
11/17/2017,1510876800,16406020669,16.406020669,1.6406020669e-08,331.72,5.44220517632068e-06
11/18/2017,1510963200,13339014477,13.339014477000001,1.3339014477e-08,346.65,4.62396936845205e-06
11/19/2017,1511049600,14229082585,14.229082585,1.4229082585e-08,354.6,5.045632684641001e-06
11/20/2017,1511136000,16089304528,16.089304528,1.6089304528e-08,367.71,5.9161981679908795e-06
11/21/2017,1511222400,17548793491,17.548793491,1.7548793491000003e-08,360.52,6.326691029375321e-06
11/22/2017,1511308800,16469836119,16.469836119,1.6469836119e-08,380.84,6.27237238755996e-06
11/23/2017,1511395200,15992127664,15.992127664000002,1.5992127664000002e-08,406.57,6.501919344352481e-06
11/24/2017,1511481600,15456892039,15.456892039000001,1.5456892039e-08,470.43,7.2713857219067705e-06
11/25/2017,1511568000,12891179323,12.891179323000001,1.2891179323e-08,464.61,5.9893708252590304e-06
11/26/2017,1511654400,14953923259,14.953923259000002,1.4953923259000002e-08,470.54,7.036419050289861e-06
11/27/2017,1511740800,15537337870,15.537337870000002,1.553733787e-08,475.24,7.3839644493388005e-06
11/28/2017,1511827200,16779210323,16.779210323,1.6779210323000002e-08,466.27,7.823642397305211e-06
11/29/2017,1511913600,17499867713,17.499867713,1.7499867713e-08,427.42,7.4797934578904606e-06
11/30/2017,1512000000,16354038320,16.35403832,1.6354038320000002e-08,434.85,7.111553563452001e-06
12/1/2017,1512086400,14561757161,14.561757161000001,1.4561757161000001e-08,461.58,6.72141587037438e-06
12/2/2017,1512172800,13179215357,13.179215357,1.3179215357000001e-08,457.96,6.03555346489172e-06
12/3/2017,1512259200,14068434201,14.068434201,1.4068434201e-08,462.81,6.5110120325648105e-06
12/4/2017,1512345600,21962218932,21.962218932000003,2.1962218932000002e-08,466.93,1.025481888591876e-05
12/5/2017,1512432000,30921177676,30.921177676000003,3.0921177676000004e-08,453.96,1.4036977817796961e-05
12/6/2017,1512518400,42116421717,42.116421717,4.2116421717000006e-08,422.48,1.7793345846998162e-05
12/7/2017,1512604800,59656597683,59.656597683,5.9656597683e-08,421.15,2.5124376114195448e-05
12/8/2017,1512691200,61102848374,61.102848374000004,6.1102848374e-08,451.74,2.7602600724470762e-05
12/9/2017,1512777600,55563635227,55.563635227000006,5.5563635227000006e-08,472.86,2.6273820553439222e-05
12/10/2017,1512864000,43572173439,43.572173439000004,4.3572173439000005e-08,436.49,1.9018817984389112e-05
12/11/2017,1512950400,35272081823,35.272081823,3.5272081823000004e-08,513.29,1.810480687892767e-05
12/12/2017,1513036800,38367405491,38.367405491,3.8367405491e-08,656.52,2.518896905295132e-05
12/13/2017,1513123200,38631503447,38.631503447,3.8631503447e-08,699.09,2.7006897744763232e-05
12/14/2017,1513209600,41791954659,41.791954659000005,4.1791954659000004e-08,693.58,2.8986063912389226e-05
12/15/2017,1513296000,35432934113,35.432934113,3.5432934113e-08,684.27,2.424569382550251e-05
12/16/2017,1513382400,35296363949,35.296363949,3.5296363949000005e-08,692.83,2.4454379834785674e-05
12/17/2017,1513468800,29121338315,29.121338315000003,2.9121338315e-08,717.71,2.0900675722058653e-05
12/18/2017,1513555200,27442929390,27.442929390000003,2.7442929390000002e-08,785.99,2.1569868071246104e-05
12/19/2017,1513641600,34330952644,34.330952644,3.4330952644e-08,812.5,2.789389902325e-05
12/20/2017,1513728000,41559360197,41.559360197000004,4.1559360197e-08,799.17,3.321299388863649e-05
12/21/2017,1513814400,41640835518,41.640835518,4.1640835518e-08,789.39,3.287085914955402e-05
12/22/2017,1513900800,40786863196,40.786863196000006,4.0786863196e-08,657.83,2.6830822216224683e-05
12/23/2017,1513987200,33285710975,33.285710975,3.3285710975e-08,700.44,2.3314643395329002e-05
12/24/2017,1514073600,30228420219,30.228420219,3.0228420219000004e-08,675.91,2.043169151022429e-05
12/25/2017,1514160000,26111076108,26.111076108000002,2.6111076108000002e-08,723.14,1.888196357673912e-05
12/26/2017,1514246400,25927218047,25.927218047,2.5927218047000003e-08,753.4,1.9533566076609803e-05
12/27/2017,1514332800,25108575762,25.108575762,2.5108575762e-08,739.94,1.8578839549334283e-05
12/28/2017,1514419200,24132948080,24.132948080000002,2.413294808e-08,716.69,1.7295842559455202e-05
12/29/2017,1514505600,25027593719,25.027593719000002,2.5027593719000003e-08,739.6,1.8510408314572404e-05
12/30/2017,1514592000,24163343242,24.163343242,2.4163343242000003e-08,692.99,1.6744955233273582e-05
12/31/2017,1514678400,24709168252,24.709168252,2.4709168252e-08,741.13,1.831270586660476e-05
1/1/2018,1514764800,23306357402,23.306357402,2.3306357402000002e-08,756.2,1.7624267467392404e-05
1/2/2018,1514851200,26315022737,26.315022737000003,2.6315022737e-08,861.97,2.268276014861189e-05
1/3/2018,1514937600,27919698108,27.919698108000002,2.7919698108e-08,941.1,2.62752278894388e-05
1/4/2018,1515024000,33357029107,33.357029107,3.3357029107e-08,944.83,3.151672181116681e-05
1/5/2018,1515110400,84460889356,84.46088935600001,8.4460889356e-08,967.13,8.168465992286829e-05
1/6/2018,1515196800,95788574583,95.788574583,9.578857458300001e-08,1006.41,9.640257934607703e-05
1/7/2018,1515283200,74588438927,74.588438927,7.458843892700001e-08,1117.75,8.337122761065427e-05
1/8/2018,1515369600,73644673858,73.644673858,7.3644673858e-08,1136.11,8.366845041681237e-05
1/9/2018,1515456000,76790296973,76.79029697300001,7.679029697300001e-08,1289.24,9.900112246947053e-05
1/10/2018,1515542400,95442073535,95.442073535,9.5442073535e-08,1248.99,0.00011920619542447966
1/11/2018,1515628800,82600430565,82.60043056500001,8.260043056500001e-08,1139.32,9.41083225513158e-05
1/12/2018,1515715200,60014533220,60.014533220000004,6.001453322e-08,1261.03,7.568012682641659e-05
1/13/2018,1515801600,63717170951,63.71717095100001,6.3717170951e-08,1385.02,8.824955611055402e-05
1/14/2018,1515888000,58397110440,58.397110440000006,5.8397110440000005e-08,1359.48,7.938970370097121e-05
1/15/2018,1515974400,53860527328,53.860527328,5.3860527328e-08,1278.69,6.887091768904033e-05
1/16/2018,1516060800,54778776336,54.778776336,5.4778776336e-08,1050.26,5.7531957634647364e-05
1/17/2018,1516147200,52114059603,52.114059603,5.2114059603000004e-08,1024.69,5.3400755734598074e-05
1/18/2018,1516233600,53748001984,53.748001984000005,5.3748001984000004e-08,1012.97,5.444511356973249e-05
1/19/2018,1516320000,51161244711,51.161244711,5.1161244711e-08,1037.36,5.3072628813402955e-05
1/20/2018,1516406400,51085545977,51.085545977,5.1085545977000004e-08,1150.5,5.8773920646538505e-05
1/21/2018,1516492800,40356756648,40.356756648,4.0356756648e-08,1049.09,4.233786983185032e-05
1/22/2018,1516579200,33802546511,33.802546511,3.3802546511000004e-08,999.64,3.379037759425605e-05
1/23/2018,1516665600,39247302060,39.24730206,3.924730206e-08,984.47,3.8637791459008204e-05
1/24/2018,1516752000,37646911483,37.646911483000004,3.7646911483000005e-08,1061.78,3.997273767441975e-05
1/25/2018,1516838400,33569002791,33.569002791,3.3569002791000006e-08,1046.37,3.5125597450418673e-05
1/26/2018,1516924800,28114173259,28.114173259,2.8114173259000002e-08,1048.58,2.947995979592222e-05
1/27/2018,1517011200,27546279427,27.546279427,2.7546279427000003e-08,1109.08,3.055102758689716e-05
1/28/2018,1517097600,27800189170,27.800189170000003,2.780018917e-08,1231.58,3.42381569779886e-05
1/29/2018,1517184000,37028443300,37.0284433,3.70284433e-08,1169.96,4.332179752326801e-05
1/30/2018,1517270400,30081646328,30.081646328,3.0081646328e-08,1063.75,3.199935128141e-05
1/31/2018,1517356800,29402730461,29.402730461,2.9402730461000003e-08,1111.31,3.267554838861391e-05
2/1/2018,1517443200,40436332603,40.436332603000004,4.0436332603e-08,1026.19,4.1495360153872574e-05
2/2/2018,1517529600,35386250064,35.386250064,3.5386250064e-08,917.47,3.246582284621808e-05
2/3/2018,1517616000,29301000333,29.301000333,2.9301000333e-08,970.87,2.844746219329971e-05
2/4/2018,1517702400,29029951503,29.029951503000003,2.9029951503e-08,827.59,2.4024897564367773e-05
2/5/2018,1517788800,26867195837,26.867195837,2.6867195837000002e-08,695.08,1.8674850482381963e-05
2/6/2018,1517875200,27964527864,27.964527864,2.7964527864e-08,785.01,2.195243401851864e-05
2/7/2018,1517961600,26694182218,26.694182218,2.6694182218000002e-08,751.81,2.006895313331458e-05
2/8/2018,1518048000,24968333160,24.96833316,2.4968333160000003e-08,813.55,2.0312987442318e-05
2/9/2018,1518134400,22856286885,22.856286885000003,2.2856286885000003e-08,877.88,2.0065077130603803e-05
2/10/2018,1518220800,23836230354,23.836230354,2.3836230354000003e-08,850.75,2.0278672973665504e-05
2/11/2018,1518307200,21902813565,21.902813565000002,2.1902813565e-08,811.24,1.77684384764706e-05
2/12/2018,1518393600,20824108310,20.82410831,2.0824108310000003e-08,865.27,1.80184761973937e-05
2/13/2018,1518480000,21675219499,21.675219499,2.1675219499e-08,840.98,1.8228426094269022e-05
2/14/2018,1518566400,22501126990,22.501126990000003,2.250112699e-08,920.11,2.07035119547689e-05
2/15/2018,1518652800,21565784189,21.565784189000002,2.1565784189e-08,927.95,2.001196943818255e-05
2/16/2018,1518739200,21590561665,21.590561665000003,2.1590561665000002e-08,938.02,2.0252378653003302e-05
2/17/2018,1518825600,21836733413,21.836733413,2.1836733413e-08,974.77,2.128579262899001e-05
2/18/2018,1518912000,23119908681,23.119908681000002,2.3119908681000002e-08,913.9,2.11292845435659e-05
2/19/2018,1518998400,19905796465,19.905796465,1.9905796465000002e-08,939.79,1.870726845984235e-05
2/20/2018,1519084800,20246730594,20.246730594000002,2.0246730594000002e-08,885.52,1.7928884875598883e-05
2/21/2018,1519171200,19358082715,19.358082715000002,1.9358082715000002e-08,840.1,1.6262725288871504e-05
2/22/2018,1519257600,17902757911,17.902757911000002,1.7902757911000002e-08,804.63,1.4405096097927931e-05
2/23/2018,1519344000,18833737841,18.833737841,1.8833737841000002e-08,854.7,1.6097195732702702e-05
2/24/2018,1519430400,19384760070,19.384760070000002,1.938476007e-08,833.49,1.6157003670744303e-05
2/25/2018,1519516800,16760068675,16.760068675,1.6760068675e-08,840.28,1.4083150506229e-05
2/26/2018,1519603200,17771487138,17.771487138,1.7771487138e-08,867.62,1.541889767067156e-05
2/27/2018,1519689600,17894714377,17.894714377,1.7894714377000002e-08,871.58,1.5596675156705663e-05
2/28/2018,1519776000,20187807483,20.187807483,2.0187807483e-08,851.5,1.71899180717745e-05
3/1/2018,1519862400,18473527342,18.473527342,1.8473527342e-08,869.87,1.606956722898554e-05
3/2/2018,1519948800,20451455718,20.451455718000002,2.0451455718000003e-08,855.6,1.7498265512320803e-05
3/3/2018,1520035200,16322757085,16.322757085000003,1.6322757085e-08,855.65,1.396656709978025e-05
3/4/2018,1520121600,17306576278,17.306576278,1.7306576278e-08,864.83,1.4967246362502741e-05
3/5/2018,1520208000,19642692604,19.642692604,1.9642692604e-08,849.42,1.668489595168968e-05
3/6/2018,1520294400,18179260115,18.179260115,1.8179260115000003e-08,815.69,1.4828640683204353e-05
3/7/2018,1520380800,19767121442,19.767121442,1.9767121442000003e-08,751.13,1.4847677928729462e-05
3/8/2018,1520467200,18357044883,18.357044883,1.8357044883000002e-08,698.83,1.2828453675586893e-05
3/9/2018,1520553600,17752199400,17.752199400000002,1.77521994e-08,726.92,1.2904428787847999e-05
3/10/2018,1520640000,14790736580,14.79073658,1.479073658e-08,682.3,1.0091719568534e-05
3/11/2018,1520726400,13799398206,13.799398206000001,1.3799398206e-08,720.36,9.940534491674161e-06
3/12/2018,1520812800,15351654962,15.351654962000001,1.5351654962e-08,697.02,1.070041054161324e-05
3/13/2018,1520899200,13206717876,13.206717876,1.3206717876000001e-08,689.96,9.112107065724962e-06
3/14/2018,1520985600,14203805847,14.203805847000002,1.4203805847e-08,613.15,8.70906355508805e-06
3/15/2018,1521072000,14353164971,14.353164971000002,1.4353164971000001e-08,610.56,8.76346840469376e-06
3/16/2018,1521158400,16340801409,16.340801409,1.6340801409e-08,600.53,9.813141470146769e-06
3/17/2018,1521244800,12252599210,12.252599210000001,1.225259921e-08,549.79,6.7363565196659e-06
3/18/2018,1521331200,12747853336,12.747853336,1.2747853336000001e-08,537.38,6.850441425699681e-06
3/19/2018,1521417600,13093728143,13.093728143000002,1.3093728143e-08,555.55,7.27422066984365e-06
3/20/2018,1521504000,13429840214,13.429840214,1.3429840214000001e-08,557.57,7.488076008119981e-06
3/21/2018,1521590400,14142299137,14.142299137,1.4142299137000002e-08,559.91,7.91841470979767e-06
3/22/2018,1521676800,14406721931,14.406721931000002,1.4406721931000002e-08,539.89,7.778045103327591e-06
3/23/2018,1521763200,15620447607,15.620447607000001,1.5620447607e-08,543.83,8.49486802211481e-06
3/24/2018,1521849600,13781856544,13.781856544,1.3781856544000001e-08,520.16,7.16877049992704e-06
3/25/2018,1521936000,13537750854,13.537750854,1.3537750854000002e-08,523.01,7.080379074150541e-06
3/26/2018,1522022400,18175711428,18.175711428,1.8175711428e-08,486.25,8.837939681865001e-06
3/27/2018,1522108800,14361185569,14.361185569000002,1.4361185569e-08,448.78,6.44501285965582e-06
3/28/2018,1522195200,14632876426,14.632876426000001,1.4632876426e-08,445.93,6.52523858464618e-06
3/29/2018,1522281600,15636728747,15.636728747000001,1.5636728747e-08,383.9,6.0029401659733e-06
3/30/2018,1522368000,12774734071,12.774734071000001,1.2774734071e-08,393.82,5.03094577184122e-06
3/31/2018,1522454400,11477477292,11.477477292000001,1.1477477292000001e-08,394.07,4.522929476458441e-06
4/1/2018,1522540800,11102468465,11.102468465000001,1.1102468465000001e-08,378.85,4.206170177965251e-06
4/2/2018,1522627200,12126196454,12.126196454,1.2126196454e-08,384.68,4.66470525192472e-06
4/3/2018,1522713600,12293014582,12.293014582000001,1.2293014582000002e-08,415.93,5.113033555091261e-06
4/4/2018,1522800000,10971643800,10.9716438,1.0971643800000001e-08,378.65,4.1544129248700005e-06
4/5/2018,1522886400,15470303694,15.470303694000002,1.5470303694e-08,381.36,5.899755016743841e-06
4/6/2018,1522972800,13576704140,13.57670414,1.357670414e-08,370.35,5.028132378249e-06
4/7/2018,1523059200,10753965447,10.753965447,1.0753965447e-08,384.98,4.1400616177860605e-06
4/8/2018,1523145600,10486377770,10.48637777,1.048637777e-08,400.72,4.2021012999944e-06
4/9/2018,1523232000,11897226799,11.897226799,1.1897226799000002e-08,399.02,4.747231437336981e-06
4/10/2018,1523318400,12186519151,12.186519151,1.2186519151e-08,415.65,5.06532668511315e-06
4/11/2018,1523404800,12413186820,12.41318682,1.2413186820000001e-08,430.42,5.3428838710644005e-06
4/12/2018,1523491200,13472050250,13.47205025,1.3472050250000002e-08,493.95,6.654519220987501e-06
4/13/2018,1523577600,15622290969,15.622290969000002,1.5622290969e-08,494.96,7.73240913801624e-06
4/14/2018,1523664000,12185010900,12.1850109,1.2185010900000001e-08,502.79,6.126501630411001e-06
4/15/2018,1523750400,11501339825,11.501339825,1.1501339825000001e-08,534.15,6.143440667523751e-06
4/16/2018,1523836800,11892614029,11.892614029,1.1892614029000001e-08,511.67,6.085093820218431e-06
4/17/2018,1523923200,12173043612,12.173043612,1.2173043612000002e-08,503.03,6.1234061281443606e-06
4/18/2018,1524009600,14288533754,14.288533754000001,1.4288533754000001e-08,525.78,7.51262527717812e-06
4/19/2018,1524096000,12808754360,12.80875436,1.2808754360000001e-08,567.25,7.26576591071e-06
4/20/2018,1524182400,12534360242,12.534360242,1.2534360242e-08,617.16,7.73570576695272e-06
4/21/2018,1524268800,11341532081,11.341532081,1.1341532081e-08,605.17,6.863554969458769e-06
4/22/2018,1524355200,11663977885,11.663977885000001,1.1663977885e-08,621.33,7.247179379287051e-06
4/23/2018,1524441600,12244561688,12.244561688000001,1.2244561688e-08,644.13,7.887089520091441e-06
4/24/2018,1524528000,14321823448,14.321823448000002,1.4321823448000001e-08,703.35,1.00732545221508e-05
4/25/2018,1524614400,13557508252,13.557508252000002,1.3557508252000001e-08,617.73,8.37487957250796e-06
4/26/2018,1524700800,14271989942,14.271989942000001,1.4271989942000002e-08,661.45,9.440207747135901e-06
4/27/2018,1524787200,14685431596,14.685431596,1.4685431596000002e-08,643.33,9.447578708654681e-06
4/28/2018,1524873600,17582460945,17.582460945,1.7582460945e-08,683.02,1.20091724746539e-05
4/29/2018,1524960000,15442471407,15.442471407000001,1.5442471407e-08,689.31,1.064464996555917e-05
4/30/2018,1525046400,16262401104,16.262401104000002,1.6262401104e-08,670.04,1.0896459235724161e-05
5/1/2018,1525132800,14281953004,14.281953004,1.4281953004e-08,670.81,9.58047689461324e-06
5/2/2018,1525219200,14722424091,14.722424091,1.4722424091000001e-08,686.74,1.0110477520253341e-05
5/3/2018,1525305600,16368874314,16.368874314,1.6368874314000003e-08,777.62,1.2728764044052682e-05
5/4/2018,1525392000,14696638866,14.696638866,1.4696638866000001e-08,784.21,1.1525251165105862e-05
5/5/2018,1525478400,13440494470,13.44049447,1.3440494470000001e-08,816.58,1.09752389743126e-05
5/6/2018,1525564800,13668120194,13.668120194,1.3668120194000001e-08,790.39,1.0803145520135662e-05
5/7/2018,1525651200,13631658303,13.631658303,1.3631658303000002e-08,752.4,1.0256459707177201e-05
5/8/2018,1525737600,16204375940,16.204375940000002,1.6204375940000002e-08,747.79,1.2117470284172601e-05
5/9/2018,1525824000,15052534314,15.052534314,1.5052534314e-08,751.27,1.130851745407878e-05
5/10/2018,1525910400,18434177249,18.434177249,1.8434177249e-08,723.61,1.333915499914889e-05
5/11/2018,1525996800,18760220475,18.760220475,1.8760220475e-08,677.8,1.2715677437955e-05
5/12/2018,1526083200,13466355305,13.466355305,1.3466355305000001e-08,683.64,9.2061391407102e-06
5/13/2018,1526169600,14402165925,14.402165925,1.4402165925000001e-08,729.34,1.0504075695739502e-05
