Date,herfindahl_volume,herfindahl_inflow_centrality,herfindahl_outflow_centrality,herfindahl_betweenness_centrality_count,herfindahl_betweenness_centrality_volume,herfindahl_tvl,total_volumes,S&P,S&P_volatility,Gas_fee,Gas_fee_volatility,boom,bust
2016-07-04,,,,,,,,,,2.545365409272e-07,0.09688521553862418,0,0
2016-07-05,,,,,,,,,,2.381756504215e-07,0.09738736396326603,0,0
2016-07-06,,,,,,,,,,2.3517470906396e-07,0.09705660261851919,0,0
2016-07-07,,,,,,,,,,2.2520096502487e-07,0.09644770397995445,0,0
2016-07-08,,,,,,,,,,2.527607556319e-07,0.09924422734106945,0,0
2016-07-09,,,,,,,,,,2.4474531544008e-07,0.09933147000825492,0,0
2016-07-10,,,,,,,,,,2.4459334577119005e-07,0.09926903258760858,0,0
2016-07-11,,,,,,,,,,2.3810643180502e-07,0.0993157423212062,0,0
2016-07-12,,,,,,,,,,2.3652447749756e-07,0.09573193466454935,0,0
2016-07-13,,,,,,,,,,2.3079468461508e-07,0.09277945937773693,0,0
2016-07-14,,,,,,,,,,2.5785199427295004e-07,0.09447651792006549,0,0
2016-07-15,,,,,,,,,,2.6314676734896005e-07,0.09469212585529303,0,0
2016-07-16,,,,,,,,,,2.6024076396847e-07,0.09001930643735793,0,0
2016-07-17,,,,,,,,,,2.5049830488024e-07,0.08131058063291446,0,0
2016-07-18,,,,,,,,,,2.44803176429e-07,0.060618082530348984,0,0
2016-07-19,,,,,,,,,,2.5373607149423005e-07,0.0610665677981213,0,0
2016-07-20,,,,,,,,,,2.8281748719576e-07,0.0635592788907719,0,0
2016-07-21,,,,,,,,,,2.847996864001201e-07,0.05369985329545592,0,0
2016-07-22,,,,,,,,,,3.317979370914e-07,0.0601535434041897,0,0
2016-07-23,,,,,,,,,,3.260749032288e-07,0.0602498231113897,0,0
2016-07-24,,,,,,,,,,2.9471904061752005e-07,0.06269879671910344,0,0
2016-07-25,,,,,,,,,,3.1908941831656e-07,0.06445092598079043,0,0
2016-07-26,,,,,,,,,,2.8752954434384e-07,0.0666457720558052,0,0
2016-07-27,,,,,,,,,,2.9866729788900004e-07,0.06688992822530035,0,0
2016-07-28,,,,,,,,,,3.132142961805e-07,0.0626867739350408,0,0
2016-07-29,,,,,,,,,,2.9539180858473e-07,0.06267489603733066,0,0
2016-07-30,,,,,,,,,,2.808336013701601e-07,0.06270554665625185,0,0
2016-07-31,,,,,,,,,,2.6746073137602e-07,0.06333670607457025,0,0
2016-08-01,,,,,,,,,,2.4906904604688e-07,0.06433477981522363,0,0
2016-08-02,,,,,,,,,,1.8824187695130006e-07,0.08191652252252984,0,0
2016-08-03,,,,,,,,,,2.3619534140350002e-07,0.0924718402617284,0,0
2016-08-04,,,,,,,,,,2.5137380521702005e-07,0.09238878940468276,0,0
2016-08-05,,,,,,,,,,2.5094237107095004e-07,0.09235122597216194,0,0
2016-08-06,,,,,,,,,,2.437580321031e-07,0.09214510224797581,0,0
2016-08-07,,,,,,,,,,2.4313845316662e-07,0.08964823631798095,0,0
2016-08-08,,,,,,,,,,2.5107451151337e-07,0.08965239573587867,0,0
2016-08-09,,,,,,,,,,2.7959743949956004e-07,0.09174402413432088,0,0
2016-08-10,,,,,,,,,,2.791038484041601e-07,0.09156262133304613,0,0
2016-08-11,,,,,,,,,,2.6198246066592e-07,0.0923979212712494,0,0
2016-08-12,,,,,,,,,,2.755246135891401e-07,0.0926292010850048,0,0
2016-08-13,,,,,,,,,,2.556642252376e-07,0.09157172355982919,0,0
2016-08-14,,,,,,,,,,2.475170619552801e-07,0.09166828125007642,0,0
2016-08-15,,,,,,,,,,2.5096269523718e-07,0.09169627529841301,0,0
2016-08-16,,,,,,,,,,2.4722913488339004e-07,0.0914716897785306,0,0
2016-08-17,,,,,,,,,,2.4177584349426e-07,0.09146588281478288,0,0
2016-08-18,,,,,,,,,,2.3986680963213e-07,0.09121637604396289,0,0
2016-08-19,,,,,,,,,,2.4646957069581e-07,0.08900416622263589,0,0
2016-08-20,,,,,,,,,,2.4825251880816e-07,0.08900517784790858,0,0
2016-08-21,,,,,,,,,,2.5315570662034005e-07,0.08407264253300571,0,0
2016-08-22,,,,,,,,,,2.4712271264484004e-07,0.08410469463798467,0,0
2016-08-23,,,,,,,,,,2.474216654718001e-07,0.08230636927871836,0,0
2016-08-24,,,,,,,,,,2.4370585578312e-07,0.08072334436148883,0,0
2016-08-25,,,,,,,,,,2.45869323017e-07,0.07874178016697808,0,0
2016-08-26,,,,,,,,,,2.4840087738184e-07,0.07837860754560265,0,0
2016-08-27,,,,,,,,,,2.4712546250346e-07,0.07772135391837179,0,0
2016-08-28,,,,,,,,,,2.453773671844601e-07,0.07712974795490754,0,0
2016-08-29,,,,,,,,,,2.464121313405e-07,0.07669048643208234,0,0
2016-08-30,,,,,,,,,,2.4627316983045e-07,0.07623110297446915,0,0
2016-08-31,,,,,,,,,,2.5853488615185005e-07,0.0756558290598022,0,0
2016-09-01,,,,,,,,,,2.7289957386450004e-07,0.05444450361242099,0,0
2016-09-02,,,,,,,,,,2.6373957705560004e-07,0.037056091846655384,0,0
2016-09-03,,,,,,,,,,2.628343570383001e-07,0.03537657128831659,0,0
2016-09-04,,,,,,,,,,2.7076945542694004e-07,0.03574275270279762,0,0
2016-09-05,,,,,,,,,,2.6199870261875004e-07,0.035867804342624654,0,0
2016-09-06,,,,,,,,,,2.575352096811e-07,0.036036640438262595,0,0
2016-09-07,,,,,,,,,,2.5598613675476e-07,0.03560469091776236,0,0
2016-09-08,,,,,,,,,,2.5776488210545e-07,0.029375835448582948,0,0
2016-09-09,,,,,,,,,,2.573124217974001e-07,0.029375846643181443,0,0
2016-09-10,,,,,,,,,,2.713188313956501e-07,0.02877161592530138,0,0
2016-09-11,,,,,,,,,,2.703007753108801e-07,0.027234019271951636,0,0
2016-09-12,,,,,,,,,,2.757539803006001e-07,0.023585981427994035,0,0
2016-09-13,,,,,,,,,,2.6430186457472e-07,0.02416202152273306,0,0
2016-09-14,,,,,,,,,,2.615123617589701e-07,0.024168039564286446,0,0
2016-09-15,,,,,,,,,,2.6403935693564e-07,0.024010645097640188,0,0
2016-09-16,,,,,,,,,,2.7632459605842005e-07,0.02480209475205637,0,0
2016-09-17,,,,,,,,,,2.8674244269585e-07,0.025378859878684913,0,0
2016-09-18,,,,,,,,,,2.815262240198101e-07,0.025427882368649884,0,0
2016-09-19,,,,,,,,,,2.9040747470706e-07,0.025886387398989665,0,0
2016-09-20,,,,,,,,,,3.2552686635328e-07,0.032587049202824334,0,0
2016-09-21,,,,,,,,,,3.0013009217800005e-07,0.03603663472475463,0,0
2016-09-22,,,,,,,,,,2.883976315869e-07,0.03701125512538397,0,0
2016-09-23,,,,,,,,,,4.8791762743992e-07,0.10182613452501074,0,0
2016-09-24,,,,,,,,,,4.290238625272701e-07,0.10551826373483515,0,0
2016-09-25,,,,,,,,,,5.043920765076001e-07,0.10868877192328896,0,0
2016-09-26,,,,,,,,,,5.5669551327217e-07,0.10939190854009592,0,0
2016-09-27,,,,,,,,,,4.6967661200306e-07,0.11504210721117836,0,0
2016-09-28,,,,,,,,,,4.130176342978001e-07,0.11824480702648939,0,0
2016-09-29,,,,,,,,,,4.019700058591201e-07,0.11848157479461995,0,0
2016-09-30,,,,,,,,,,3.947821915535601e-07,0.11848055979787828,0,0
2016-10-01,,,,,,,,,,3.679136138648301e-07,0.1192120597518573,0,0
2016-10-02,,,,,,,,,,3.872985967437301e-07,0.11914329718219761,0,0
2016-10-03,,,,,,,,,,3.8898901190815003e-07,0.11911514638100146,0,0
2016-10-04,,,,,,,,,,3.425832969768e-07,0.1217679793180262,0,0
2016-10-05,,,,,,,,,,3.2993184396172005e-07,0.1218252594526781,0,0
2016-10-06,,,,,,,,,,3.0094119226314e-07,0.12311011377816486,0,0
2016-10-07,,,,,,,,,,2.9351979037136e-07,0.12321815227346902,0,0
2016-10-08,,,,,,,,,,2.8619759332008005e-07,0.12333693522109065,0,0
2016-10-09,,,,,,,,,,2.929784420975401e-07,0.12338564622655435,0,0
2016-10-10,,,,,,,,,,2.7951555369138e-07,0.12337664991289261,0,0
2016-10-11,,,,,,,,,,2.8539614517600005e-07,0.12342561288573081,0,0
2016-10-12,,,,,,,,,,3.0645662566376e-07,0.12403833409443288,0,0
2016-10-13,,,,,,,,,,8.955927608431e-07,0.2308282622291813,0,0
2016-10-14,,,,,,,,,,5.651526836921e-07,0.24822581907310945,0,0
2016-10-15,,,,,,,,,,8.015786579871201e-07,0.25512697697906134,0,0
2016-10-16,,,,,,,,,,7.737835595605501e-07,0.25546055177389193,0,0
2016-10-17,,,,,,,,,,7.537531593961401e-07,0.2556984116676689,0,0
2016-10-18,,,,,,,,,,7.013638119125e-07,0.25625174409224055,0,0
2016-10-19,,,,,,,,,,3.2018963974792e-07,0.29627623008212145,0,0
2016-10-20,,,,,,,,,,3.420835707555501e-07,0.2957857109188544,0,0
2016-10-21,,,,,,,,,,3.2983914414492e-07,0.2954658468387925,0,0
2016-10-22,,,,,,,,,,3.083551410996001e-07,0.29564634062394973,0,0
2016-10-23,,,,,,,,,,3.249140870803e-07,0.2788955225726522,0,0
2016-10-24,,,,,,,,,,3.189914764544201e-07,0.27805192789897965,0,0
2016-10-25,,,,,,,,,,2.8982314426008004e-07,0.2765408313190188,0,0
2016-10-26,,,,,,,,,,2.8481823556950004e-07,0.2756560612767444,0,0
2016-10-27,,,,,,,,,,2.8958825836233e-07,0.2743118047442596,0,0
2016-10-28,,,,,,,,,,2.9243828049420005e-07,0.273518199305881,0,0
2016-10-29,,,,,,,,,,2.7981725650429004e-07,0.2735692657209338,0,0
2016-10-30,,,,,,,,,,2.884735386429601e-07,0.27367611430242494,0,0
2016-10-31,,,,,,,,,,2.7229483343625e-07,0.2735894574388555,0,0
2016-11-01,,,,,,,,,,2.935472869345e-07,0.2738080574829857,0,0
2016-11-02,,,,,,,,,,2.649153555810201e-07,0.27432110990492325,0,0
2016-11-03,,,,,,,,,,2.7108459900528e-07,0.27353333643146865,0,0
2016-11-04,,,,,,,,,,2.6660082751575005e-07,0.2734813022721077,0,0
2016-11-05,,,,,,,,,,2.6882856357731e-07,0.27302071143316153,0,0
2016-11-06,,,,,,,,,,2.639821600042101e-07,0.27300536064579606,0,0
2016-11-07,,,,,,,,,,2.6766040467610004e-07,0.2729913899715473,0,0
2016-11-08,,,,,,,,,,2.6453658242208e-07,0.27295294577494317,0,0
2016-11-09,,,,,,,,,,2.7317270492792e-07,0.27289919750477437,0,0
2016-11-10,,,,,,,,,,2.5988434486276e-07,0.2730115410434642,0,0
2016-11-11,,,,,,,,,,2.9727182817297e-07,0.2738475620382413,0,0
2016-11-12,,,,,,,,,,2.5143017989140004e-07,0.18560342714981667,0,0
2016-11-13,,,,,,,,,,2.5495942466529004e-07,0.1681456864532835,0,0
2016-11-14,,,,,,,,,,2.4969184273e-07,0.15244949972186847,0,0
2016-11-15,,,,,,,,,,2.512702285688e-07,0.15267221396603525,0,0
2016-11-16,,,,,,,,,,2.4770764992974e-07,0.1527181877547886,0,0
2016-11-17,,,,,,,,,,2.421280839998e-07,0.1525942718278238,0,0
2016-11-18,,,,,,,,,,2.3614666669286002e-07,0.05743746756566702,0,0
2016-11-19,,,,,,,,,,2.363676273498e-07,0.05565711912391081,0,0
2016-11-20,,,,,,,,,,2.3253056828925005e-07,0.05547739421159992,0,0
2016-11-21,,,,,,,,,,2.3735138323888005e-07,0.05475011873024945,0,0
2016-11-22,,,,,,,,,,2.2956107803416e-07,0.05368092331899544,0,0
2016-11-23,,,,,,,,,,2.403083387973e-07,0.05466862093213427,0,0
2016-11-24,,,,,,,,,,2.579875589393e-07,0.054055452820595234,0,0
2016-11-25,,,,,,,,,,2.2949961249639006e-07,0.05784119372146383,0,0
2016-11-26,,,,,,,,,,2.3015441687548e-07,0.057700284667005663,0,0
2016-11-27,,,,,,,,,,2.2503427060851006e-07,0.057664706590537254,0,0
2016-11-28,,,,,,,,,,2.2304562777435e-07,0.05727669150172497,0,0
2016-11-29,,,,,,,,,,2.0583431958772e-07,0.058302133563794795,0,0
2016-11-30,,,,,,,,,,2.0079397882825e-07,0.057704084241723505,0,0
2016-12-01,,,,,,,,,,1.9230827608192002e-07,0.055680675776376906,0,0
2016-12-02,,,,,,,,,,1.7667845048025006e-07,0.05478982338449364,0,0
2016-12-03,,,,,,,,,,1.8037667237460006e-07,0.05473843803316786,0,0
2016-12-04,,,,,,,,,,1.7074018137306004e-07,0.05525552955218777,0,0
2016-12-05,,,,,,,,,,1.5797664801039006e-07,0.056234561809817826,0,0
2016-12-06,,,,,,,,,,1.7987616713455006e-07,0.062352085988068684,0,0
2016-12-07,,,,,,,,,,1.951803495694e-07,0.06454159127740172,0,0
2016-12-08,,,,,,,,,,7.798583160405701e-06,0.6782840934698934,0,0
2016-12-09,,,,,,,,,,1.9552949578272e-07,0.9703429162729635,0,0
2016-12-10,,,,,,,,,,1.8408823527767e-07,0.9703591339888226,0,0
2016-12-11,,,,,,,,,,1.894393745008e-07,0.9700028366754363,0,0
2016-12-12,,,,,,,,,,1.9940269924185e-07,0.9696393306705486,0,0
2016-12-13,,,,,,,,,,1.90250776044e-07,0.969656183646903,0,0
2016-12-14,,,,,,,,,,1.8614904155234002e-07,0.9696565613233215,0,0
2016-12-15,,,,,,,,,,1.7921061900784e-07,0.9696649317330079,0,0
2016-12-16,,,,,,,,,,1.804902869497e-07,0.9696705061584515,0,0
2016-12-17,,,,,,,,,,1.8073788082962002e-07,0.9696700286823352,0,0
2016-12-18,,,,,,,,,,1.8930254808132002e-07,0.9697187211366791,0,0
2016-12-19,,,,,,,,,,1.7596994583204e-07,0.9697909093297753,0,0
2016-12-20,,,,,,,,,,1.8306958562277e-07,0.9698316634883545,0,0
2016-12-21,,,,,,,,,,1.8567134303745002e-07,0.9698258774476659,0,0
2016-12-22,,,,,,,,,,1.5647680215064002e-07,0.9702749313167273,0,0
2016-12-23,,,,,,,,,,1.5675400372480004e-07,0.9702166706833263,0,0
2016-12-24,,,,,,,,,,1.6560735594405e-07,0.9701724848967073,0,0
2016-12-25,,,,,,,,,,1.6347730089128002e-07,0.9699803680742823,0,0
2016-12-26,,,,,,,,,,1.6448994287495e-07,0.9699822321254088,0,0
2016-12-27,,,,,,,,,,1.655405166987e-07,0.9699849513723644,0,0
2016-12-28,,,,,,,,,,1.7276443776872006e-07,0.9700331714968113,0,0
2016-12-29,,,,,,,,,,1.8920990667471e-07,0.9700999594279149,0,0
2016-12-30,,,,,,,,,,1.8634730703744002e-07,0.9700940644739342,0,0
2016-12-31,,,,,,,,,,1.8072472689565005e-07,0.970078625711658,0,0
2017-01-01,,,,,,,,,,1.8317006325222006e-07,0.9699556314706955,0,0
2017-01-02,,,,,,,,,,1.9173470141568e-07,0.9699836847321762,0,0
2017-01-03,,,,,,,,,,2.229162230592e-07,0.9702937215715073,0,0
2017-01-04,,,,,,,,,,2.5065517991872e-07,0.9703467642893688,0,0
2017-01-05,,,,,,,,,,2.33980201233e-07,0.9702167619973276,0,0
2017-01-06,,,,,,,,,,2.3170888160975005e-07,0.970123489341111,0,0
2017-01-07,,,,,,,,,,2.2363800187399e-07,0.6765820622513307,0,0
2017-01-08,,,,,,,,,,2.3619961431872e-07,0.06184415082520429,0,0
2017-01-09,,,,,,,,,,2.355346791114e-07,0.06058746996508844,0,0
2017-01-10,,,,,,,,,,2.3772002640875007e-07,0.060465185131731956,0,0
2017-01-11,,,,,,,,,,2.2291137047258006e-07,0.06126223179362687,0,0
2017-01-12,,,,,,,,,,2.2602979655361e-07,0.060528851345296245,0,0
2017-01-13,,,,,,,,,,2.1633242150022e-07,0.0610069275754784,0,0
2017-01-14,,,,,,,,,,2.1916868598954e-07,0.060475837375399966,0,0
2017-01-15,,,,,,,,,,2.2150840300836006e-07,0.060480031072839856,0,0
2017-01-16,,,,,,,,,,2.1477546810475002e-07,0.06086547824436232,0,0
2017-01-17,,,,,,,,,,2.3060736027108006e-07,0.061600058853011605,0,0
2017-01-18,,,,,,,,,,2.2846087842808e-07,0.05983394696170881,0,0
2017-01-19,,,,,,,,,,2.3184476088340001e-07,0.05956351534463599,0,0
2017-01-20,,,,,,,,,,2.371205536936e-07,0.05961348261240051,0,0
2017-01-21,,,,,,,,,,2.444454658599101e-07,0.04915874366669692,0,0
2017-01-22,,,,,,,,,,2.3688431947341e-07,0.04983258481034977,0,0
2017-01-23,,,,,,,,,,2.4003951070638e-07,0.04922219363157791,0,0
2017-01-24,,,,,,,,,,2.3207482107570005e-07,0.04973488433520275,0,0
2017-01-25,,,,,,,,,,2.3468689239570006e-07,0.04972417174621925,0,0
2017-01-26,,,,,,,,,,2.3940121273215e-07,0.049734068005882606,0,0
2017-01-27,,,,,,,,,,2.3594678258695002e-07,0.04962495855961025,0,0
2017-01-28,,,,,,,,,,2.3419586027806e-07,0.04731608963713343,0,0
2017-01-29,,,,,,,,,,2.3446085482206006e-07,0.047143445543225394,0,0
2017-01-30,,,,,,,,,,2.3612593191516e-07,0.046586662939734944,0,0
2017-01-31,,,,,,,,,,2.4644452206213005e-07,0.04699098681371043,0,0
2017-02-01,,,,,,,,,,2.4134967795456004e-07,0.046813628780322046,0,0
2017-02-02,,,,,,,,,,2.4388097217946004e-07,0.038261092473445404,0,0
2017-02-03,,,,,,,,,,2.4646956372915e-07,0.03166072422793917,0,0
2017-02-04,,,,,,,,,,2.5609592482648e-07,0.029674060902158524,0,0
2017-02-05,,,,,,,,,,2.5055404139304004e-07,0.02993527922332452,0,0
2017-02-06,,,,,,,,,,2.545689819690801e-07,0.029141587137659828,0,0
2017-02-07,,,,,,,,,,2.562720559546e-07,0.0275576858684304,0,0
2017-02-08,,,,,,,,,,2.5935284930980004e-07,0.027587247719257007,0,0
2017-02-09,,,,,,,,,,2.501472351887201e-07,0.028475153029746864,0,0
2017-02-10,,,,,,,,,,2.5405707147282e-07,0.025686537048787858,0,0
2017-02-11,,,,,,,,,,2.5369520341122e-07,0.025642711413006943,0,0
2017-02-12,,,,,,,,,,2.5839016354664e-07,0.024122293522617706,0,0
2017-02-13,,,,,,,,,,2.6436659388734e-07,0.02428855515492995,0,0
2017-02-14,,,,,,,,,,2.9664552867300005e-07,0.03140107933597547,0,0
2017-02-15,,,,,,,,,,4.1394322672257e-07,0.06621578264214982,0,0
2017-02-16,,,,,,,,,,2.927001505008e-07,0.0937101334268309,0,0
2017-02-17,,,,,,,,,,2.8662224717976004e-07,0.0938081919842933,0,0
2017-02-18,,,,,,,,,,2.958333884186e-07,0.09390350531788799,0,0
2017-02-19,,,,,,,,,,2.870610329711601e-07,0.09411667060304345,0,0
2017-02-20,,,,,,,,,,2.8127718649156e-07,0.09412578458383596,0,0
2017-02-21,,,,,,,,,,2.882085207994e-07,0.09393875475575889,0,0
2017-02-22,,,,,,,,,,2.8989558476487e-07,0.09393028424481162,0,0
2017-02-23,,,,,,,,,,2.985968865119501e-07,0.09371081189762459,0,0
2017-02-24,,,,,,,,,,2.9832710741058e-07,0.09372441023498415,0,0
2017-02-25,,,,,,,,,,3.0641511760227005e-07,0.09376279271131568,0,0
2017-02-26,,,,,,,,,,3.322350824482901e-07,0.09457936028921664,0,0
2017-02-27,,,,,,,,,,3.606638786546501e-07,0.0953735692476028,0,0
2017-02-28,,,,,,,,,,3.7894273773528003e-07,0.09554957989755018,1,0
2017-03-01,,,,,,,,0.02887895955037677,,4.8091618379025e-07,0.10377684408171514,1,0
2017-03-02,,,,,,,,0.053806407068231143,,4.5047622971412e-07,0.10496381511765053,1,0
2017-03-03,,,,,,,,0.0014719413881155168,,4.4819654281892004e-07,0.10479037735717138,1,0
2017-03-04,,,,,,,,,,4.2342612815332e-07,0.10573205416506672,1,0
2017-03-05,,,,,,,,,,4.3166570347138e-07,0.10572176601217702,1,0
2017-03-06,,,,,,,,0.001286173810744085,,4.4799675091175003e-07,0.10571443473749075,1,0
2017-03-07,,,,,,,,-0.029252202167725012,,4.243385151835701e-07,0.10630596357005777,1,0
2017-03-08,,,,,,,,-0.06887133280711706,,3.7575540894876e-07,0.10930170212736567,1,0
2017-03-09,,,,,,,,0.03776283352483773,,3.977740964481901e-07,0.1095866841460562,1,0
2017-03-10,,,,,,,,0.06475792363232623,,4.9193847706683e-07,0.11537809302879368,1,0
2017-03-11,,,,,,,,,,4.8953676955755e-07,0.11498168629495469,1,0
2017-03-12,,,,,,,,,,5.3483146598385e-07,0.11560170360609212,1,0
2017-03-13,,,,,,,,0.011812949726710388,,6.686630296486e-07,0.12099942799546994,1,0
2017-03-14,,,,,,,,0.008992866360563807,,6.561529367878401e-07,0.12133797822608483,1,0
2017-03-15,,,,,,,,0.021170904533122977,,8.048425472410602e-07,0.12536768589724057,1,0
2017-03-16,,,,,,,,-0.023321828466887785,,1.06121286461025e-06,0.13211104279474256,1,0
2017-03-17,,,,,,,,-0.0179238979689119,,1.21561881118592e-06,0.12163465544566777,1,0
2017-03-18,,,,,,,,,,7.680015309480001e-07,0.1348669206827219,1,0
2017-03-19,,,,,,,,,,9.7781735100896e-07,0.1397289449839786,1,0
2017-03-20,,,,,,,,-0.07165181333187613,,9.5587399166454e-07,0.1402045296953677,1,0
2017-03-21,,,,,,,,0.05153857879605065,,9.5587909090821e-07,0.13979932142847135,1,0
2017-03-22,,,,,,,,-0.0785914468787504,,9.4763973463145e-07,0.13964112614074728,1,0
2017-03-23,,,,,,,,0.025579896833909634,,9.7380451476e-07,0.13963059291389318,1,0
2017-03-24,,,,,,,,-0.014351708696418277,,1.45963113349239e-06,0.15441705479911574,1,0
2017-03-25,,,,,,,,,,1.1648942513892e-06,0.16260986498334493,1,0
2017-03-26,,,,,,,,,,1.1265098899565902e-06,0.16303820377122213,1,0
2017-03-27,,,,,,,,0.027337002212899624,,1.0914768011136e-06,0.1636016232378147,1,0
2017-03-28,,,,,,,,0.009269159731350068,,1.1179161696885002e-06,0.16346921526232314,1,0
2017-03-29,,,,,,,,0.019981635309621784,,1.18156704824172e-06,0.16330709923813896,1,0
2017-03-30,,,,,,,,0.0,,1.15955114959101e-06,0.16363968163708453,1,0
2017-03-31,,,,,,,,0.027869894846687858,,1.11904319431226e-06,0.15962819649608428,1,0
2017-04-01,,,,,,,,,,1.120570366146e-06,0.1587421665357068,1,0
2017-04-02,,,,,,,,,,1.0766546515718e-06,0.15913838816123904,1,0
2017-04-03,,,,,,,,0.04136788305897774,,9.7865199998751e-07,0.16001149101521334,1,0
2017-04-04,,,,,,,,-0.0029050594839795463,,9.9234433452972e-07,0.16002453401528022,1,0
2017-04-05,,,,,,,,-0.0010584811784760723,,1.0074764804836e-06,0.16003044310398204,1,0
2017-04-06,,,,,,,,0.01931624975204087,,9.8456184783495e-07,0.15958432621914895,1,0
2017-04-07,,,,,,,,0.006987304684158885,,9.3645465654737e-07,0.1577962517253007,1,0
2017-04-08,,,,,,,,,,9.821274333336e-07,0.15775141127274994,1,0
2017-04-09,,,,,,,,,,9.6025108023636e-07,0.1541789142862173,1,0
2017-04-10,,,,,,,,0.012132753067852081,,9.7674243793164e-07,0.15409753705681314,1,0
2017-04-11,,,,,,,,0.007867062526094057,0.03458915972696412,9.6261356635758e-07,0.15373611691806977,1,0
2017-04-12,,,,,,,,0.011727391902585326,0.03433378076660296,1.0698804374786403e-06,0.1498095752917684,1,0
2017-04-13,,,,,,,,-0.0157800823532086,0.03326634725846194,1.11487845837777e-06,0.14973331381632526,1,0
2017-04-14,,,,,,,,0.0003383522278937695,0.03326857197907213,1.0532191774504402e-06,0.14605802127902448,1,0
2017-04-15,,,,,,,,,,1.08733696741551e-06,0.13716331354120517,1,0
2017-04-16,,,,,,,,,,1.06567253790236e-06,0.13480430152205575,1,0
2017-04-17,,,,,,,,0.008086297431357841,0.03328120907850282,1.06690521406062e-06,0.10390491842935067,1,0
2017-04-18,,,,,,,,0.010348948982283675,0.03273854404412738,1.13464131748104e-06,0.09494224236772285,1,0
2017-04-19,,,,,,,,0.0022392710995025886,0.029688297255309727,1.08337704130404e-06,0.0952753152246532,1,0
2017-04-20,,,,,,,,0.01520973127924557,0.029155272125086805,1.10961803201192e-06,0.09533934768004604,1,0
2017-04-21,,,,,,,,0.012003388239967099,0.02699670157804253,1.1014904484071402e-06,0.09533321083666257,1,0
2017-04-22,,,,,,,,,,1.0955692505568e-06,0.09525703961392375,1,0
2017-04-23,,,,,,,,,,1.06752940593e-06,0.0578972863250764,1,0
2017-04-24,,,,,,,,0.017976755425830476,0.027080071383049693,1.148241524716e-06,0.04351135812904052,1,0
2017-04-25,,,,,,,,0.018125962145440266,0.02718471479417377,1.0886568236220502e-06,0.04417392282081974,1,0
2017-04-26,,,,,,,,0.02851641947186209,0.027370660882651866,1.17476218433088e-06,0.04595490703619004,1,0
2017-04-27,,,,,,,,0.039491000313235235,0.02753606769613923,1.4129435944162002e-06,0.05666091288660427,1,0
2017-04-28,,,,,,,,0.015856188059352284,0.02716847151532913,1.6027053362932805e-06,0.06007123537653242,1,0
2017-04-29,,,,,,,,,,1.5920688056697e-06,0.05990992530656314,1,0
2017-04-30,,,,,,,,,,1.7995154943330002e-06,0.06260216776113257,1,0
2017-05-01,,,,,,,,0.08462502577961661,0.026306053540265845,1.78238755015695e-06,0.06272094798860561,1,0
2017-05-02,,,,,,,,0.028563193050757135,0.02547794885734447,1.77485438024925e-06,0.06196625190032416,1,0
2017-05-03,,,,,,,,0.030436858725941623,0.018964340519097417,1.7828159844247204e-06,0.058310715565977125,1,0
2017-05-04,,,,,,,,0.0707709944478699,0.021373676162976703,2.1295950996177e-06,0.06500811881142167,1,0
2017-05-05,,,,,,,,0.001672096563944848,0.02073458577413944,2.07962786260565e-06,0.06560567957152745,1,0
2017-05-06,,,,,,,,,,2.1101723651184e-06,0.06503026378971725,1,0
2017-05-07,,,,,,,,,,2.06823909120174e-06,0.06405184813197028,1,0
2017-05-08,,,,,,,,0.0783129027101181,0.02341761898821918,1.97151939000012e-06,0.06532250438236224,1,0
2017-05-09,,,,,,,,0.027894126313566917,0.023370754649244988,1.93416405764916e-06,0.0652433533144798,1,0
2017-05-10,,,,,,,,0.022335849915112102,0.02337256211866594,1.9446880864063e-06,0.06531640745060623,1,0
2017-05-11,,,,,,,,0.022392920655817487,0.02304469955006359,1.9647772914168005e-06,0.06498082809833745,1,0
2017-05-12,,,,,,,,-0.07368888142206563,0.028804812666471332,1.8923957898345504e-06,0.06401157161480069,1,0
2017-05-13,,,,,,,,,,1.95066578027484e-06,0.06391232231905832,1,0
2017-05-14,,,,,,,,,,1.95666821905408e-06,0.06238781832216126,1,0
2017-05-15,,,,,,,,0.04652243961582087,0.028963702761770457,2.00740528333104e-06,0.062359353437400886,1,0
2017-05-16,,,,,,,,0.03913260699509333,0.028923765970172575,1.9612834008208e-06,0.062431856879861324,1,0
2017-05-17,,,,,,,,0.04974772741905376,0.029158196307832597,2.31875551743284e-06,0.06781897355365549,1,0
2017-05-18,,,,,,,,0.017635024463445042,0.029163766216573933,2.17090839758928e-06,0.06947801469263526,1,0
2017-05-19,,,,,,,,0.059943368769214626,0.029864971180625345,2.79981131680854e-06,0.08020590166930593,1,0
2017-05-20,,,,,,,,,,2.7785135611699204e-06,0.0805171126951389,1,0
2017-05-21,,,,,,,,,,3.310267192708e-06,0.08435193577633092,1,0
2017-05-22,,,,,,,,0.13869516961749448,0.036481097048942895,3.68109749839734e-06,0.0848910412937927,1,0
2017-05-23,,,,,,,,0.029972125833365837,0.03629923830533541,3.8776370404635e-06,0.08397898631792841,1,0
2017-05-24,,,,,,,,0.101855508960282,0.03856739025561097,4.53849770648986e-06,0.0863976006421369,1,0
2017-05-25,,,,,,,,-0.03527336637928487,0.039534350790514275,4.01253070370877e-06,0.09002770817294703,1,0
