node,date,betweenness_centrality_count,betweenness_centrality_volume
TUSD,2022/4/6,0,0
MKR,2022/4/6,0,0
GNO,2022/4/6,0,0
LINK,2022/4/6,0,0
CNV,2022/4/6,0,0
Metis,2022/4/6,0,0
NEXO,2022/4/6,0,0
PAX,2022/4/6,0,0
ARC,2022/4/6,0,0
UNI,2022/4/6,0,0
SAND,2022/4/6,0,0
XMON,2022/4/6,0,0
UFO,2022/4/6,0,0
CULT,2022/4/6,0,0
VEMP,2022/4/6,0,0
LOOKS,2022/4/6,0,0
DOP,2022/4/6,0,0
VADER,2022/4/6,0,0
STRONG,2022/4/6,0,0
X2Y2,2022/4/6,0,0
SAITAMA,2022/4/6,0,0
HIGH,2022/4/6,0,0
$AKC,2022/4/6,0,0
SHIB,2022/4/6,0,0
BOND,2022/4/6,0,0
QOM,2022/4/6,0,0
10SET,2022/4/6,0,0
SHINJA,2022/4/6,0,0
RAD,2022/4/6,0,0
F9,2022/4/6,0,0
MC,2022/4/6,0,0
APE,2022/4/6,0,0
KUMA,2022/4/6,0,0
MRI,2022/4/6,0,0
AUDIO,2022/4/6,0,0
STARL,2022/4/6,0,0
ELON,2022/4/6,0,0
WOO,2022/4/6,0,0
ALI,2022/4/6,0,0
FLOKI,2022/4/6,0,0
XSGD,2022/4/6,0,0
WETH,2022/4/7,0.064495294,0.017640723
USDC,2022/4/7,0.016193025,0.015339769
DAI,2022/4/7,0.001799225,0.002365105
USDT,2022/4/7,0.001568555,0.000674098
WBTC,2022/4/7,0.001337885,0.002494606
STG,2022/4/7,0.00023067,5.81E-05
WRLD,2022/4/7,0,0
ALI,2022/4/7,0,0
10SET,2022/4/7,0,0
PAXG,2022/4/7,0,0
KUMA,2022/4/7,0,0
RBN,2022/4/7,0,0
Metis,2022/4/7,0,0
RAD,2022/4/7,0,0
ARC,2022/4/7,0,0
HIGH,2022/4/7,0,0
UNI,2022/4/7,0,0
DOP,2022/4/7,0,0
VADER,2022/4/7,0,0
GNO,2022/4/7,0,0
DEFIT,2022/4/7,0,0
SHI,2022/4/7,0,0
UST,2022/4/7,0,0
MKR,2022/4/7,0,0
FRAX,2022/4/7,0,0
ETH2x-FLI,2022/4/7,0,0
renBTC,2022/4/7,0,0
NEXO,2022/4/7,0,0
ENS,2022/4/7,0,0
LINK,2022/4/7,0,0
MATIC,2022/4/7,0,0
FEI,2022/4/7,0,0
CNV,2022/4/7,0,0
PAX,2022/4/7,0,0
TUSD,2022/4/7,0,0
MC,2022/4/7,0,0
$AKC,2022/4/7,0,0
SUPER,2022/4/7,0,0
SAND,2022/4/7,0,0
QOM,2022/4/7,0,0
XMON,2022/4/7,0,0
BOND,2022/4/7,0,0
CULT,2022/4/7,0,0
WILD,2022/4/7,0,0
APE,2022/4/7,0,0
MOOV,2022/4/7,0,0
STRONG,2022/4/7,0,0
FLOKI,2022/4/7,0,0
WOO,2022/4/7,0,0
AUDIO,2022/4/7,0,0
KIBA,2022/4/7,0,0
TOKE,2022/4/7,0,0
UFO,2022/4/7,0,0
SHINJA,2022/4/7,0,0
LOOKS,2022/4/7,0,0
SAITAMA,2022/4/7,0,0
F9,2022/4/7,0,0
MPL,2022/4/7,0,0
ELON,2022/4/7,0,0
SHIB,2022/4/7,0,0
VEMP,2022/4/7,0,0
MRI,2022/4/7,0,0
HEX,2022/4/7,0,0
FXS,2022/4/7,0,0
X2Y2,2022/4/7,0,0
STARL,2022/4/7,0,0
FOX,2022/4/7,0,0
XSGD,2022/4/7,0,0
WETH,2022/4/8,0.067416224,0.01809562
USDC,2022/4/8,0.017392068,0.022108417
USDT,2022/4/8,0.001844613,0.001334343
DAI,2022/4/8,0.001581097,0.001003268
WBTC,2022/4/8,0.000746629,0.004106991
STG,2022/4/8,0.000307436,0.000438339
XMON,2022/4/8,0,0
ARC,2022/4/8,0,0
WILD,2022/4/8,0,0
RBN,2022/4/8,0,0
FXS,2022/4/8,0,0
SAND,2022/4/8,0,0
BOND,2022/4/8,0,0
RAD,2022/4/8,0,0
SHINJA,2022/4/8,0,0
10SET,2022/4/8,0,0
VADER,2022/4/8,0,0
UFO,2022/4/8,0,0
ENS,2022/4/8,0,0
UST,2022/4/8,0,0
SUPER,2022/4/8,0,0
FRAX,2022/4/8,0,0
GNO,2022/4/8,0,0
SHI,2022/4/8,0,0
Metis,2022/4/8,0,0
MKR,2022/4/8,0,0
NEXO,2022/4/8,0,0
CNV,2022/4/8,0,0
ETH2x-FLI,2022/4/8,0,0
MATIC,2022/4/8,0,0
LINK,2022/4/8,0,0
FEI,2022/4/8,0,0
renBTC,2022/4/8,0,0
TUSD,2022/4/8,0,0
XSGD,2022/4/8,0,0
F9,2022/4/8,0,0
MPL,2022/4/8,0,0
STARL,2022/4/8,0,0
MC,2022/4/8,0,0
CULT,2022/4/8,0,0
STRONG,2022/4/8,0,0
KIBA,2022/4/8,0,0
HIGH,2022/4/8,0,0
SHIB,2022/4/8,0,0
QOM,2022/4/8,0,0
SAITAMA,2022/4/8,0,0
HEX,2022/4/8,0,0
KUMA,2022/4/8,0,0
DOP,2022/4/8,0,0
APE,2022/4/8,0,0
ALI,2022/4/8,0,0
WOO,2022/4/8,0,0
AUDIO,2022/4/8,0,0
WRLD,2022/4/8,0,0
MOOV,2022/4/8,0,0
DEFIT,2022/4/8,0,0
FLOKI,2022/4/8,0,0
LOOKS,2022/4/8,0,0
X2Y2,2022/4/8,0,0
VEMP,2022/4/8,0,0
ELON,2022/4/8,0,0
MRI,2022/4/8,0,0
PAXG,2022/4/8,0,0
UNI,2022/4/8,0,0
FOX,2022/4/8,0,0
TOKE,2022/4/8,0,0
$AKC,2022/4/8,0,0
PAX,2022/4/8,0,0
WETH,2022/4/9,0.063917858,0.024259556
USDC,2022/4/9,0.017417482,0.021607923
DAI,2022/4/9,0.001290184,0.007947622
USDT,2022/4/9,0.000860123,0.000548783
WBTC,2022/4/9,0.000591334,0.000429704
STG,2022/4/9,0.000268788,0.000750664
AUDIO,2022/4/9,0,0
PAXG,2022/4/9,0,0
FOX,2022/4/9,0,0
WILD,2022/4/9,0,0
HIGH,2022/4/9,0,0
CULT,2022/4/9,0,0
TOKE,2022/4/9,0,0
FLOKI,2022/4/9,0,0
UST,2022/4/9,0,0
BOND,2022/4/9,0,0
DOP,2022/4/9,0,0
10SET,2022/4/9,0,0
RBN,2022/4/9,0,0
SHI,2022/4/9,0,0
Metis,2022/4/9,0,0
STARL,2022/4/9,0,0
ENS,2022/4/9,0,0
MKR,2022/4/9,0,0
FRAX,2022/4/9,0,0
GNO,2022/4/9,0,0
CNV,2022/4/9,0,0
ETH2x-FLI,2022/4/9,0,0
MATIC,2022/4/9,0,0
TUSD,2022/4/9,0,0
LINK,2022/4/9,0,0
NEXO,2022/4/9,0,0
renBTC,2022/4/9,0,0
FEI,2022/4/9,0,0
WRLD,2022/4/9,0,0
VADER,2022/4/9,0,0
KUMA,2022/4/9,0,0
X2Y2,2022/4/9,0,0
SAITAMA,2022/4/9,0,0
MC,2022/4/9,0,0
MRI,2022/4/9,0,0
ARC,2022/4/9,0,0
UFO,2022/4/9,0,0
UNI,2022/4/9,0,0
ELON,2022/4/9,0,0
HEX,2022/4/9,0,0
MOOV,2022/4/9,0,0
SHIB,2022/4/9,0,0
F9,2022/4/9,0,0
WOO,2022/4/9,0,0
STRONG,2022/4/9,0,0
SUPER,2022/4/9,0,0
$AKC,2022/4/9,0,0
DEFIT,2022/4/9,0,0
VEMP,2022/4/9,0,0
RAD,2022/4/9,0,0
APE,2022/4/9,0,0
QOM,2022/4/9,0,0
KIBA,2022/4/9,0,0
FXS,2022/4/9,0,0
XMON,2022/4/9,0,0
SHINJA,2022/4/9,0,0
SAND,2022/4/9,0,0
MPL,2022/4/9,0,0
ALI,2022/4/9,0,0
LOOKS,2022/4/9,0,0
XSGD,2022/4/9,0,0
WETH,2022/4/10,0.062557686,0.028823042
USDC,2022/4/10,0.015998359,0.020281929
DAI,2022/4/10,0.001743411,0.002316371
USDT,2022/4/10,0.001640857,0.001304606
WBTC,2022/4/10,0.000461491,0.000131925
STG,2022/4/10,0.000358938,0.000207894
HEX,2022/4/10,0.000256384,0.000618483
PAX,2022/4/10,0,0
UST,2022/4/10,0,0
WRLD,2022/4/10,0,0
WOO,2022/4/10,0,0
DEFIT,2022/4/10,0,0
MC,2022/4/10,0,0
PAXG,2022/4/10,0,0
WILD,2022/4/10,0,0
FXS,2022/4/10,0,0
10SET,2022/4/10,0,0
ARC,2022/4/10,0,0
XMON,2022/4/10,0,0
ALI,2022/4/10,0,0
XSGD,2022/4/10,0,0
SHI,2022/4/10,0,0
ETH2x-FLI,2022/4/10,0,0
FEI,2022/4/10,0,0
MATIC,2022/4/10,0,0
VADER,2022/4/10,0,0
LINK,2022/4/10,0,0
GNO,2022/4/10,0,0
FRAX,2022/4/10,0,0
renBTC,2022/4/10,0,0
ENS,2022/4/10,0,0
NEXO,2022/4/10,0,0
Metis,2022/4/10,0,0
MKR,2022/4/10,0,0
CNV,2022/4/10,0,0
SAND,2022/4/10,0,0
TOKE,2022/4/10,0,0
HIGH,2022/4/10,0,0
KUMA,2022/4/10,0,0
STRONG,2022/4/10,0,0
MPL,2022/4/10,0,0
RAD,2022/4/10,0,0
MRI,2022/4/10,0,0
F9,2022/4/10,0,0
SHIB,2022/4/10,0,0
CULT,2022/4/10,0,0
FLOKI,2022/4/10,0,0
UFO,2022/4/10,0,0
$AKC,2022/4/10,0,0
X2Y2,2022/4/10,0,0
SAITAMA,2022/4/10,0,0
STARL,2022/4/10,0,0
RBN,2022/4/10,0,0
DOP,2022/4/10,0,0
KIBA,2022/4/10,0,0
SHINJA,2022/4/10,0,0
ELON,2022/4/10,0,0
MOOV,2022/4/10,0,0
QOM,2022/4/10,0,0
UNI,2022/4/10,0,0
VEMP,2022/4/10,0,0
AUDIO,2022/4/10,0,0
APE,2022/4/10,0,0
BOND,2022/4/10,0,0
FOX,2022/4/10,0,0
SUPER,2022/4/10,0,0
LOOKS,2022/4/10,0,0
TUSD,2022/4/10,0,0
WETH,2022/4/11,0.07391289,0.018585774
USDC,2022/4/11,0.024802746,0.03478798
DAI,2022/4/11,0.002618264,0.000814223
USDT,2022/4/11,0.002405972,0.000904558
WBTC,2022/4/11,0.001486042,0.004647167
STG,2022/4/11,0.000530729,0.000137217
HEX,2022/4/11,0.000283056,0.001099934
APE,2022/4/11,3.54E-05,8.07E-05
TOKE,2022/4/11,0,0
MOOV,2022/4/11,0,0
F9,2022/4/11,0,0
FRAX,2022/4/11,0,0
HIGH,2022/4/11,0,0
DOP,2022/4/11,0,0
WILD,2022/4/11,0,0
MC,2022/4/11,0,0
PAXG,2022/4/11,0,0
VADER,2022/4/11,0,0
XMON,2022/4/11,0,0
UST,2022/4/11,0,0
renBTC,2022/4/11,0,0
FEI,2022/4/11,0,0
Metis,2022/4/11,0,0
CNV,2022/4/11,0,0
ETH2x-FLI,2022/4/11,0,0
SHI,2022/4/11,0,0
LINK,2022/4/11,0,0
ENS,2022/4/11,0,0
GNO,2022/4/11,0,0
MATIC,2022/4/11,0,0
MKR,2022/4/11,0,0
NEXO,2022/4/11,0,0
TUSD,2022/4/11,0,0
PAX,2022/4/11,0,0
AUDIO,2022/4/11,0,0
FLOKI,2022/4/11,0,0
SUPER,2022/4/11,0,0
SAITAMA,2022/4/11,0,0
10SET,2022/4/11,0,0
FOX,2022/4/11,0,0
ALI,2022/4/11,0,0
STARL,2022/4/11,0,0
$AKC,2022/4/11,0,0
KUMA,2022/4/11,0,0
LOOKS,2022/4/11,0,0
ELON,2022/4/11,0,0
WRLD,2022/4/11,0,0
QOM,2022/4/11,0,0
KIBA,2022/4/11,0,0
UNI,2022/4/11,0,0
SHIB,2022/4/11,0,0
MRI,2022/4/11,0,0
RBN,2022/4/11,0,0
STRONG,2022/4/11,0,0
FXS,2022/4/11,0,0
WOO,2022/4/11,0,0
RAD,2022/4/11,0,0
CULT,2022/4/11,0,0
BOND,2022/4/11,0,0
MPL,2022/4/11,0,0
X2Y2,2022/4/11,0,0
VEMP,2022/4/11,0,0
UFO,2022/4/11,0,0
SHINJA,2022/4/11,0,0
DEFIT,2022/4/11,0,0
SAND,2022/4/11,0,0
ARC,2022/4/11,0,0
XSGD,2022/4/11,0,0
WETH,2022/4/12,0.072126412,0.015569187
USDC,2022/4/12,0.020431569,0.029719648
DAI,2022/4/12,0.003313227,0.000456824
USDT,2022/4/12,0.002463682,0.001038338
WBTC,2022/4/12,0.001486705,0.006380137
STG,2022/4/12,0.000212386,0.000320219
HEX,2022/4/12,0.000169909,4.18E-05
APE,2022/4/12,4.25E-05,1.18E-05
SUPER,2022/4/12,0,0
DOP,2022/4/12,0,0
WOO,2022/4/12,0,0
KUMA,2022/4/12,0,0
UST,2022/4/12,0,0
FXS,2022/4/12,0,0
HIGH,2022/4/12,0,0
DEFIT,2022/4/12,0,0
AUDIO,2022/4/12,0,0
F9,2022/4/12,0,0
TOKE,2022/4/12,0,0
ARC,2022/4/12,0,0
Metis,2022/4/12,0,0
WILD,2022/4/12,0,0
MATIC,2022/4/12,0,0
ETH2x-FLI,2022/4/12,0,0
GNO,2022/4/12,0,0
LINK,2022/4/12,0,0
SHI,2022/4/12,0,0
NEXO,2022/4/12,0,0
renBTC,2022/4/12,0,0
ENS,2022/4/12,0,0
CNV,2022/4/12,0,0
FEI,2022/4/12,0,0
MKR,2022/4/12,0,0
TUSD,2022/4/12,0,0
PAX,2022/4/12,0,0
PAXG,2022/4/12,0,0
UNI,2022/4/12,0,0
RAD,2022/4/12,0,0
XMON,2022/4/12,0,0
SAITAMA,2022/4/12,0,0
X2Y2,2022/4/12,0,0
KIBA,2022/4/12,0,0
FRAX,2022/4/12,0,0
VEMP,2022/4/12,0,0
SHINJA,2022/4/12,0,0
QOM,2022/4/12,0,0
STARL,2022/4/12,0,0
CULT,2022/4/12,0,0
BOND,2022/4/12,0,0
VADER,2022/4/12,0,0
MPL,2022/4/12,0,0
LOOKS,2022/4/12,0,0
SHIB,2022/4/12,0,0
MOOV,2022/4/12,0,0
FOX,2022/4/12,0,0
MC,2022/4/12,0,0
STRONG,2022/4/12,0,0
$AKC,2022/4/12,0,0
RBN,2022/4/12,0,0
SAND,2022/4/12,0,0
UFO,2022/4/12,0,0
FLOKI,2022/4/12,0,0
ELON,2022/4/12,0,0
10SET,2022/4/12,0,0
MRI,2022/4/12,0,0
ALI,2022/4/12,0,0
WRLD,2022/4/12,0,0
XSGD,2022/4/12,0,0
WETH,2022/4/13,0.060957764,0.014824672
USDC,2022/4/13,0.021193924,0.018215993
DAI,2022/4/13,0.00292678,0.000701745
USDT,2022/4/13,0.001564313,0.000841197
WBTC,2022/4/13,0.000908311,0.000548569
STG,2022/4/13,0.000252309,4.54E-05
APE,2022/4/13,0.000151385,0.000435391
HEX,2022/4/13,0.000100923,2.96E-05
F9,2022/4/13,0,0
RBN,2022/4/13,0,0
BOND,2022/4/13,0,0
FLOKI,2022/4/13,0,0
WILD,2022/4/13,0,0
WOO,2022/4/13,0,0
X2Y2,2022/4/13,0,0
ARC,2022/4/13,0,0
AUDIO,2022/4/13,0,0
DOP,2022/4/13,0,0
UNI,2022/4/13,0,0
HIGH,2022/4/13,0,0
FRAX,2022/4/13,0,0
UST,2022/4/13,0,0
Metis,2022/4/13,0,0
RAD,2022/4/13,0,0
GNO,2022/4/13,0,0
LINK,2022/4/13,0,0
FEI,2022/4/13,0,0
ENS,2022/4/13,0,0
MKR,2022/4/13,0,0
SHI,2022/4/13,0,0
NEXO,2022/4/13,0,0
CNV,2022/4/13,0,0
ETH2x-FLI,2022/4/13,0,0
renBTC,2022/4/13,0,0
TOKE,2022/4/13,0,0
SUPER,2022/4/13,0,0
LOOKS,2022/4/13,0,0
MC,2022/4/13,0,0
SHINJA,2022/4/13,0,0
SAITAMA,2022/4/13,0,0
STRONG,2022/4/13,0,0
SHIB,2022/4/13,0,0
10SET,2022/4/13,0,0
VEMP,2022/4/13,0,0
CULT,2022/4/13,0,0
KIBA,2022/4/13,0,0
PAXG,2022/4/13,0,0
UFO,2022/4/13,0,0
VADER,2022/4/13,0,0
FOX,2022/4/13,0,0
ALI,2022/4/13,0,0
SAND,2022/4/13,0,0
WRLD,2022/4/13,0,0
$AKC,2022/4/13,0,0
MRI,2022/4/13,0,0
MOOV,2022/4/13,0,0
MATIC,2022/4/13,0,0
XMON,2022/4/13,0,0
MPL,2022/4/13,0,0
ELON,2022/4/13,0,0
DEFIT,2022/4/13,0,0
STARL,2022/4/13,0,0
KUMA,2022/4/13,0,0
FXS,2022/4/13,0,0
QOM,2022/4/13,0,0
PAX,2022/4/13,0,0
WETH,2022/4/14,0.066454014,0.01964875
USDC,2022/4/14,0.020893142,0.026258645
DAI,2022/4/14,0.004040404,0.000792876
USDT,2022/4/14,0.001860712,0.001421314
WBTC,2022/4/14,0.001063264,0.000870934
HEX,2022/4/14,0.00015949,3.38E-05
APE,2022/4/14,0.000106326,1.81E-05
STG,2022/4/14,0.000106326,1.38E-05
ARC,2022/4/14,0,0
DEFIT,2022/4/14,0,0
RBN,2022/4/14,0,0
XMON,2022/4/14,0,0
AUDIO,2022/4/14,0,0
VADER,2022/4/14,0,0
ALI,2022/4/14,0,0
F9,2022/4/14,0,0
RAD,2022/4/14,0,0
PAXG,2022/4/14,0,0
MPL,2022/4/14,0,0
SHI,2022/4/14,0,0
FRAX,2022/4/14,0,0
MATIC,2022/4/14,0,0
LINK,2022/4/14,0,0
MOOV,2022/4/14,0,0
MKR,2022/4/14,0,0
Metis,2022/4/14,0,0
UST,2022/4/14,0,0
ENS,2022/4/14,0,0
TUSD,2022/4/14,0,0
CNV,2022/4/14,0,0
GNO,2022/4/14,0,0
FEI,2022/4/14,0,0
NEXO,2022/4/14,0,0
ETH2x-FLI,2022/4/14,0,0
PAX,2022/4/14,0,0
renBTC,2022/4/14,0,0
KUMA,2022/4/14,0,0
BOND,2022/4/14,0,0
FLOKI,2022/4/14,0,0
FOX,2022/4/14,0,0
STRONG,2022/4/14,0,0
TOKE,2022/4/14,0,0
SAITAMA,2022/4/14,0,0
$AKC,2022/4/14,0,0
ELON,2022/4/14,0,0
SHIB,2022/4/14,0,0
UNI,2022/4/14,0,0
SUPER,2022/4/14,0,0
STARL,2022/4/14,0,0
CULT,2022/4/14,0,0
KIBA,2022/4/14,0,0
LOOKS,2022/4/14,0,0
MRI,2022/4/14,0,0
UFO,2022/4/14,0,0
WOO,2022/4/14,0,0
SHINJA,2022/4/14,0,0
FXS,2022/4/14,0,0
WILD,2022/4/14,0,0
DOP,2022/4/14,0,0
HIGH,2022/4/14,0,0
MC,2022/4/14,0,0
QOM,2022/4/14,0,0
VEMP,2022/4/14,0,0
SAND,2022/4/14,0,0
WRLD,2022/4/14,0,0
X2Y2,2022/4/14,0,0
10SET,2022/4/14,0,0
XSGD,2022/4/14,0,0
WETH,2022/4/15,0.065556881,0.024824881
USDC,2022/4/15,0.01832773,0.017430777
DAI,2022/4/15,0.005205509,0.000475461
USDT,2022/4/15,0.001626722,0.00125774
WBTC,2022/4/15,0.000759137,0.000434785
HEX,2022/4/15,0.000216896,6.00E-05
STG,2022/4/15,0.000108448,0.00020059
AUDIO,2022/4/15,0,0
RAD,2022/4/15,0,0
BOND,2022/4/15,0,0
ALI,2022/4/15,0,0
DEFIT,2022/4/15,0,0
RBN,2022/4/15,0,0
WOO,2022/4/15,0,0
FRAX,2022/4/15,0,0
STARL,2022/4/15,0,0
F9,2022/4/15,0,0
10SET,2022/4/15,0,0
SAND,2022/4/15,0,0
XMON,2022/4/15,0,0
NEXO,2022/4/15,0,0
Metis,2022/4/15,0,0
ENS,2022/4/15,0,0
HIGH,2022/4/15,0,0
renBTC,2022/4/15,0,0
MKR,2022/4/15,0,0
MATIC,2022/4/15,0,0
SHI,2022/4/15,0,0
CNV,2022/4/15,0,0
UST,2022/4/15,0,0
GNO,2022/4/15,0,0
LINK,2022/4/15,0,0
TUSD,2022/4/15,0,0
ETH2x-FLI,2022/4/15,0,0
FEI,2022/4/15,0,0
WRLD,2022/4/15,0,0
FXS,2022/4/15,0,0
VEMP,2022/4/15,0,0
KIBA,2022/4/15,0,0
CULT,2022/4/15,0,0
SHIB,2022/4/15,0,0
SHINJA,2022/4/15,0,0
$AKC,2022/4/15,0,0
ARC,2022/4/15,0,0
STRONG,2022/4/15,0,0
LOOKS,2022/4/15,0,0
VADER,2022/4/15,0,0
MPL,2022/4/15,0,0
MOOV,2022/4/15,0,0
MC,2022/4/15,0,0
UNI,2022/4/15,0,0
DOP,2022/4/15,0,0
TOKE,2022/4/15,0,0
ELON,2022/4/15,0,0
SAITAMA,2022/4/15,0,0
MRI,2022/4/15,0,0
PAXG,2022/4/15,0,0
QOM,2022/4/15,0,0
SUPER,2022/4/15,0,0
FLOKI,2022/4/15,0,0
UFO,2022/4/15,0,0
X2Y2,2022/4/15,0,0
APE,2022/4/15,0,0
WILD,2022/4/15,0,0
FOX,2022/4/15,0,0
KUMA,2022/4/15,0,0
XSGD,2022/4/15,0,0
WETH,2022/4/16,0.05699576,0.030769316
USDC,2022/4/16,0.020230164,0.028830977
DAI,2022/4/16,0.006783767,0.001181098
USDT,2022/4/16,0.001029679,0.000961325
WBTC,2022/4/16,0.000605694,0.00068558
APE,2022/4/16,0.000121139,0.000271652
STG,2022/4/16,0.000121139,4.72E-05
HEX,2022/4/16,6.06E-05,2.49E-05
DEFIT,2022/4/16,0,0
WOO,2022/4/16,0,0
PAXG,2022/4/16,0,0
HIGH,2022/4/16,0,0
ALI,2022/4/16,0,0
TOKE,2022/4/16,0,0
F9,2022/4/16,0,0
VEMP,2022/4/16,0,0
FXS,2022/4/16,0,0
RBN,2022/4/16,0,0
10SET,2022/4/16,0,0
Metis,2022/4/16,0,0
CNV,2022/4/16,0,0
MATIC,2022/4/16,0,0
UST,2022/4/16,0,0
MKR,2022/4/16,0,0
ETH2x-FLI,2022/4/16,0,0
FEI,2022/4/16,0,0
LINK,2022/4/16,0,0
FRAX,2022/4/16,0,0
ENS,2022/4/16,0,0
SHI,2022/4/16,0,0
NEXO,2022/4/16,0,0
GNO,2022/4/16,0,0
TUSD,2022/4/16,0,0
XSGD,2022/4/16,0,0
renBTC,2022/4/16,0,0
X2Y2,2022/4/16,0,0
BOND,2022/4/16,0,0
XMON,2022/4/16,0,0
WILD,2022/4/16,0,0
LOOKS,2022/4/16,0,0
QOM,2022/4/16,0,0
ELON,2022/4/16,0,0
STARL,2022/4/16,0,0
$AKC,2022/4/16,0,0
AUDIO,2022/4/16,0,0
MOOV,2022/4/16,0,0
SUPER,2022/4/16,0,0
SHINJA,2022/4/16,0,0
SAITAMA,2022/4/16,0,0
FLOKI,2022/4/16,0,0
SHIB,2022/4/16,0,0
SAND,2022/4/16,0,0
DOP,2022/4/16,0,0
CULT,2022/4/16,0,0
ARC,2022/4/16,0,0
MRI,2022/4/16,0,0
RAD,2022/4/16,0,0
MC,2022/4/16,0,0
KUMA,2022/4/16,0,0
MPL,2022/4/16,0,0
VADER,2022/4/16,0,0
FOX,2022/4/16,0,0
WRLD,2022/4/16,0,0
KIBA,2022/4/16,0,0
UNI,2022/4/16,0,0
UFO,2022/4/16,0,0
STRONG,2022/4/16,0,0
PAX,2022/4/16,0,0
WETH,2022/4/17,0.055518654,0.02240355
USDC,2022/4/17,0.020092992,0.021334843
DAI,2022/4/17,0.003542566,0.001116458
USDT,2022/4/17,0.001051699,0.00070164
WBTC,2022/4/17,0.000996347,0.000145994
STG,2022/4/17,0.000166058,0.000337506
HEX,2022/4/17,5.54E-05,3.96E-06
RBN,2022/4/17,0,0
MC,2022/4/17,0,0
XMON,2022/4/17,0,0
WOO,2022/4/17,0,0
MPL,2022/4/17,0,0
renBTC,2022/4/17,0,0
MOOV,2022/4/17,0,0
PAXG,2022/4/17,0,0
F9,2022/4/17,0,0
SAND,2022/4/17,0,0
STARL,2022/4/17,0,0
10SET,2022/4/17,0,0
MATIC,2022/4/17,0,0
SHINJA,2022/4/17,0,0
LINK,2022/4/17,0,0
ARC,2022/4/17,0,0
FRAX,2022/4/17,0,0
SHI,2022/4/17,0,0
FEI,2022/4/17,0,0
Metis,2022/4/17,0,0
MKR,2022/4/17,0,0
ENS,2022/4/17,0,0
GNO,2022/4/17,0,0
ETH2x-FLI,2022/4/17,0,0
NEXO,2022/4/17,0,0
CNV,2022/4/17,0,0
XSGD,2022/4/17,0,0
TUSD,2022/4/17,0,0
UST,2022/4/17,0,0
BOND,2022/4/17,0,0
RAD,2022/4/17,0,0
$AKC,2022/4/17,0,0
SAITAMA,2022/4/17,0,0
HIGH,2022/4/17,0,0
MRI,2022/4/17,0,0
UFO,2022/4/17,0,0
SHIB,2022/4/17,0,0
ELON,2022/4/17,0,0
KUMA,2022/4/17,0,0
STRONG,2022/4/17,0,0
VADER,2022/4/17,0,0
QOM,2022/4/17,0,0
CULT,2022/4/17,0,0
AUDIO,2022/4/17,0,0
X2Y2,2022/4/17,0,0
FLOKI,2022/4/17,0,0
APE,2022/4/17,0,0
WRLD,2022/4/17,0,0
SUPER,2022/4/17,0,0
DOP,2022/4/17,0,0
KIBA,2022/4/17,0,0
LOOKS,2022/4/17,0,0
UNI,2022/4/17,0,0
DEFIT,2022/4/17,0,0
FOX,2022/4/17,0,0
WILD,2022/4/17,0,0
TOKE,2022/4/17,0,0
FXS,2022/4/17,0,0
VEMP,2022/4/17,0,0
ALI,2022/4/17,0,0
PAX,2022/4/17,0,0
WETH,2022/4/18,0.064462118,0.029220228
USDC,2022/4/18,0.026463885,0.04294331
DAI,2022/4/18,0.001999907,0.000861743
USDT,2022/4/18,0.00172085,0.001500488
WBTC,2022/4/18,0.001348774,0.00786055
STG,2022/4/18,0.000697642,0.000544781
HEX,2022/4/18,0.000372076,0.000383424
FRAX,2022/4/18,4.65E-05,1.96E-09
FEI,2022/4/18,0,0
NEXO,2022/4/18,0,0
ARC,2022/4/18,0,0
SUPER,2022/4/18,0,0
LOOKS,2022/4/18,0,0
STARL,2022/4/18,0,0
WOO,2022/4/18,0,0
RAD,2022/4/18,0,0
DOP,2022/4/18,0,0
TOKE,2022/4/18,0,0
VEMP,2022/4/18,0,0
HIGH,2022/4/18,0,0
WILD,2022/4/18,0,0
XSGD,2022/4/18,0,0
DEFIT,2022/4/18,0,0
UST,2022/4/18,0,0
CNV,2022/4/18,0,0
TUSD,2022/4/18,0,0
XMON,2022/4/18,0,0
ETH2x-FLI,2022/4/18,0,0
ENS,2022/4/18,0,0
GNO,2022/4/18,0,0
MKR,2022/4/18,0,0
SHI,2022/4/18,0,0
Metis,2022/4/18,0,0
renBTC,2022/4/18,0,0
LINK,2022/4/18,0,0
UFO,2022/4/18,0,0
RBN,2022/4/18,0,0
PAXG,2022/4/18,0,0
X2Y2,2022/4/18,0,0
QOM,2022/4/18,0,0
AUDIO,2022/4/18,0,0
10SET,2022/4/18,0,0
SHIB,2022/4/18,0,0
ALI,2022/4/18,0,0
SAITAMA,2022/4/18,0,0
$AKC,2022/4/18,0,0
MRI,2022/4/18,0,0
FOX,2022/4/18,0,0
SAND,2022/4/18,0,0
F9,2022/4/18,0,0
WRLD,2022/4/18,0,0
KUMA,2022/4/18,0,0
VADER,2022/4/18,0,0
CULT,2022/4/18,0,0
APE,2022/4/18,0,0
FLOKI,2022/4/18,0,0
MPL,2022/4/18,0,0
SHINJA,2022/4/18,0,0
UNI,2022/4/18,0,0
KIBA,2022/4/18,0,0
MOOV,2022/4/18,0,0
FXS,2022/4/18,0,0
MATIC,2022/4/18,0,0
STRONG,2022/4/18,0,0
MC,2022/4/18,0,0
BOND,2022/4/18,0,0
ELON,2022/4/18,0,0
PAX,2022/4/18,0,0
WETH,2022/4/19,0.063870257,0.025089367
