,ctoken_symbol,date,total_supply,total_borrow
464,USDT,2022-04-10,681690013.2515571,546571520.85074
465,USDT,2022-04-11,682760674.8307853,549130885.1561891
466,USDT,2022-04-12,682737525.4881643,535034078.64255905
467,USDT,2022-04-13,678939969.0022947,523171544.43864185
468,USDT,2022-04-14,656004728.136231,516260057.0625531
469,USDT,2022-04-15,658488605.6345594,512874420.990042
470,USDT,2022-04-16,666710260.1444304,504411828.90836143
471,USDT,2022-04-17,668574765.2354479,506074656.2578649
472,USDT,2022-04-18,668710903.0888342,501780920.83400166
473,USDT,2022-04-19,669677336.3074926,502443322.17087376
474,USDT,2022-04-20,689410628.8570598,506817383.97753656
475,USDT,2022-04-21,722255986.4859915,511868384.2983562
476,USDT,2022-04-22,724090516.3000973,512054327.6426738
477,USDT,2022-04-23,724060968.6215913,512287064.58398694
478,USDT,2022-04-24,724475905.4218099,513421972.3919855
